12057-3;HYDRAULIC PRESSURE INDICATOR;
120CUF-1;A/P CONTROLLER;
1211;EXTINGUISHER FIRE;
121680;VALVE ASSY ENG;
121690;MANUAL DEFUELING VLV;
121860;BOOST PUMP MANUAL;
12201-001;UNIT TOILET;
12201-411;LAVATORY ASSY;
12201-412;LAVATORY ASSY;
12201-413;LAVATORY ASSY;
122100;VALVE;
122201-0001;UNKNOWN-35;
12226;MOTOR-FLUSHING;
1222A;OSCILLOSCOPE;
122723-200-01;Fuel Pump;
122723-200-02;PUMP-BOOSTER FUEL;
122900-1;BELT BRAKE ACTUATOR;
122924-1-1;VALVE;
122926-1-1;VALVE;
1231;REVERSE CURR RELAY;
123266-2-1;CHECK VALVE;
123268-1-1;COLD AIR CHECK VALVE;
123312-7-1;CHECK VALVE;
123448-1-4;VALVE APU CHECK;
1234T100;TURN & BANK IND;
123507G31;HEAD SET;
123558-1-4;CHECK VALVE;
123562-2-1;VALVE UNIT;
123CH1A;LOW FLOW SENSOR;
123CH1B;LOW FLOW SENSOR;
123R1-1002MN;PAX SEAT DOUBLE;
123R1-1021MN;SEAT DOUBLE RH;
124-1006;ENGINE OIL INDICATOR;
124-1007-1;INDICATOR PROP OIL;
124-1022;OAT INDICATOR;
124-560-1;TORQUE INDICATOR;
124-832;AC Volt Meter;
124-833;VOLTMETER-DC;
124-834;DC AMP METER;
124-835;METER-FREQUENCY;
124-838;CSD TEMP INDICATOR;
124-845-1;VOLT AC METER;
124-845-2;FREQUENCY METER;
124-845-3;LOAD AC METER;
124-845-4;DC VOLT METER;
124-845-5;DC AMPERE METER;
124-845-7;OIL TEMPERATUR  INDICATOR;
124-987-2;BRAKE TEMPERATUR INDICATOR;
124-987-4;INDICATOR TEMPERATURE;
124560-1;INDICATOR TORQUE PRESSURE;
1245ZMK3P;INDICATOR MAGNETIC;
124750-15-1;FUEL-CONT UNIT;
124985;INDICATOR BRAKE TEMPERATUR;
12500-1;ACTUATOR NOSE LANDING GEAR DOOR;
12500-5;NOSEANDING GEAR DOOR ACTUATOR;
12506G05;GROUND HEAD SET;
12507G31;HEAD SET;
12525-15;ACTUATOR MAIN LANDING GEAR DOOR;
12525-25;MAIN LANDING GEAR DOOR ACTUATOR;
125320;MOTOR ACTUATOR DOOR;
125360;BEAM ACT ASSEMBLY;
12550-1;ACTUATOR NOSE LANDING  GEAR DOOR;
12550-5;NOSE LANDING GEAR DOOR UPLOCK ACTUATOR;
1255211;THERMOSTAT;
12575-3;ACTUATOR MAIN LANDING GEAR DOOR;
12575-7;MAIN LANDING GEAR DOOR UPLOCK ACTUATOR;
125770;FUSE FOR STBY;
125840;HYD MODULE A-SYSTEM;
125880;MODULE STBY HYD SYS;
126-177;INDICATOR NG;
126-178;NP INDICATOR;
126-179;INDICATOR INTER TURBINE TEMP.;
126-182-10;TORQUE  INDICATOR;
126750;ACT FLOW APU FUEL;
126848-2;APU ACTUATOR REGULATOR;
126AS/6;RACHET RING SPANNER;
1270152-2;OXYGENT BOTTLE;
1270274;SLIDE RECERVOIR DOOR;
1270280;ESCAPE SLIDE BOTTLE;
1274;TURN TABLE-INSTRUMEN;
12750-15;ELEVATOR BOOSTER CONTROL;
127920;CREW OXYGEN VLV;
128300;SMOKE DETECTOR;
129;TRANSPORMER;
129-150;DEEP MICROMETER SET;
129118-1-1;THERMOSTAT PNEUMATIC;
129118-5;THERMOSTAT ASSY;
12920-1;GEAR BOX DRIVE ASSY;
12920-3;FLAP GEAR BOX;
12924-1-1;DEGREES THERMOSTAT;
129240-1-1;BLEED AIR THERMOSTAT;
12925-17;ACTUATOR FLAP DRIVE;
12925-21;ACTUATOR FLAP DRIVE;
12925-23;ACTUATOR FLAP DRIVE;
12926-17A;UNKNOWN-40;
12926-21;ACTUATOR FLAP DRIVE;
12926-23;MECHANICAL FLAP ACTUATOR RH;
12927-19;ACTUATOR FLAP;
12927-23;ACTUATOR FLAP DRIVE;
12927-25;ACTUATOR FLAP DRIVE;
12928-19;ACTUATOR FLAP DRIVE;
12928-23;ACTUATOR FLAP DRIVE;
12928-25;ACTUATOR FLAP DRIVE;
12929-17;ACTUATOR FLAP DRIVE;
12929-23;ACTUATOR FLAP DRIVE;
12929-27;ACTUATOR FLAP DRIVE;
12929-29;ACTUATOR FLAP DRIVE;
12930-17;ACTUATOR FLAP DRIVE;
12930-17A;ACTUATOR FLAP DRIVE;
12930-23;ACTUATOR FLAP DRIVE;
12930-23A;ACTUATOR FLAP DRIVE;
12930-27;ACTUATOR FLAP DRIVE;
12930-29;ACTUATOR FLAP DRIVE;
129552-1;THERMOST-PNEU ADJUST;
129552-1-1;THERMOST-PNEU ADJUST;
12975-11;FLAP FEEDBACK;
12975-9;FLAP FEED ASSY;
129FL;TRASMITER-POSITINING;
12D124-3;FILL OVERFLOW VALVE;
12XRP12A1;REVERSE CURRENT CIRCUIT BREAKER;
13-2330-4-0009;HAND MIKE;
13-2560-4-0028;UNKNOWN-41;
130158-1-1;CHECK VALVE;
130182-1-1;PNEUMATIC RELAY PRESS;
130345;COCK-ISOLATING;
13050-11;FLAP GEAR BOX;
13050-5;GEARBOX COTROL FLAP DRIVE;
13050-7;GEARBOX CONTROL FLAP DRIVE;
13050-9;GEARBOX CONTROL FLAP DRIVE;
130544-1;CABIN PRESS CTRL;
130595;SHUTT OFF VALVE;
1308B;X-RAY TUBE UNIT;
1310-115;SELENOID FEATHERING;
1310-500;VALVE SOLENOID;
1310-511;SELENOID LOCK PITCH;
131004-2;VALVE-NEEDLE;
131004-7-1;AIR NEEDLE VALVE;
1311-04;CONTROL PANEL;
1311-04E;ANNUANCIATOR PANEL;
13110-5;JACK POSITION;
131150-1-1;AIR JET PUMP;
1312-03;MASTER WARNING LIGHT;
131410-1;JET PUMP;
131636;TRANSFOMER GENERATOR;
131920;MAIN ELEC STAB TRIM;
1321-100B21A28;SLIDE RESERVOIR DOOR;
1321-175G21A28;SLIDE RESERVOIR DOOR;
1321-517478;VALVE-SHUR OFF;
1321-576249;VALVE-SHUT OFF;
1323-585272;DUALPILOT FUEL VALVE;
1326918-10;FIELD & YOKE;
1327-576-110M1;REFUELING;
1327-576320;ADAPTER-REFUELLING;
1327-576427;PRES REFUELLING UNIT;
132B4-1004MG;DOUBLE SEAT;
132B4-1027MG;DOUBLE SEAT;
132B4-10C7MG;Double Seat;
132B4-10F3MG;Double Seat;
132B4-1251MG;Double Seat;
132B4-5106MG;Triple Seat;
132B4-51F1MG;Triple Seat;
132B4-5253MG;Triple Seat;
132B5-7504ES;TRIPLE SEAT ASSY;
132B5-7604ES;TRIPLE SEAT ASSY;
132B5-7605ES;TRIPLE SEAT ASSY;
132B5-7611ES;TRIPLE SEAT ASSY;
132B5-8204ES;TRIPLE SEAT ASSY;
132B5-8205ES;TRIPLE SEAT ASSY;
132T4-1062MG;DOUBLE SEAT;
132T4-5161MG;TRIPLE SEAT;
132T5-8060ES;TRIPLE SEAT ASSY;
133016-2;SWITCH-PRESSURE BLWR;
133270;STABILIZER TRIM SPINDEL;
133510;ACTUATOR LEADING EDGE SLAT;
1337;ANTENNA ADF SENSE;
13438-11;SOLENOID;
134830;VHF COMM TRANSCEIVER;
134B4-5106MG;TRIPLE SEAT ASSY;
135-13503;INDICATOR ALTIMETER;
135-701-436;OUT SIDE MICRO METER;
13550-1;RUDDER POST ASSY;
1356-583314;ACCUMULATOR;
135720;SWITCH SERVO VALVE PRESSURE;
13581-1;FEEL TRIM LOAD ACTUATOR;
13595-1;FEEL TRIM SPRING;
135FL;FUEL TRIM;
136-0153;DOCTOR KIT EXTEND;
136200;OUTER CYLINDR MLG;
136230;DRAIN TUBE;
136280;DRAG STRUT;
136300;STRUT AT LOWER DRAG;
136320;UNIVERSAL AT LOWER;
136330;LINK AT MLG UPPER;
136350;LINK AT MLG LOWER;
136400;CYLINDER INNER;
136610;OUTER CYLINDER NLG;
136740;STRUT SLIDE;
136770;LOWER SIDE STRUT;
136780;DOWNLOCK LINK;
136790;DOWNLOCK LINK;
136840;ACTUATOR RETRACTION;
13695-1A;PRECISION AUTOSYN TX;
13695-2A;AUTOSYN PRECISION TX;
137060;ACTUATOR AUTOPILOT;
137080;CLOCK ELECTRONIC;
137110;YAW DAMPER COUPLER;
137445;VHF COMMUNICATION CONTROL PANEL;
137620;COMP OVERHEAT ACC;
137680;CONTAINER FIREXT ENGINE;
137700;MOTOR CONVERTER WINDSHIELD;
137710;MOTOR CONVERTER WINDSHIELD;
137780;RAIN REPELANT SOLENOID VALVE;
137930;CREW OXYGEN SOLENOID VLV;
137940;UNIT WINDOW HEAT CONTROL;
137950;WATER SYSTEM DRAIN VALVE;
138010;METERING PIN NLG;
138110;MAIN WHEEL ASSY;
138120;BRAKE ASSEMBLY;
138240;LOCK LINK;
138600;COLLAR AT STEERING NOSE LLANDING GEAR;
139003-27;BLOWER;
139005;BLOWER-CABIN L/H;
139006;BLOWER-CABIN R/H;
139008;BLOWER-CABIN R/H;
139210;FUEL COMPENSATOR;
139312;CABIN BLOWER;
139379-1-1;VALVE SOLENOID;
13A016-1A;FUEL EJECTOR;
13TX5115A;POSITION TRANSMITTER;
13TX5315A;POSITION TRANSMITTER;
14-81464-02;PUMP;
14-90002-08;MOTOR ASSY-WTH FILTR;
14-91355-55;WIPER CONVERTER;
14-91355-58;WIPER CONVERTER;
14-97418-04;CONVERTER-WPR MOTOR;
14-97862-02;WIPER MOTOR;
14-97888-00;SWITCH;
14-99154-41;CONVERTER L/H;
14000100;COFEE MAKER;
140030;AUTO BRAKE CONTROL MODUL;
1400B80;VACUM PUMP;
1402-1TC1-7210;INDICATOR AIR SPEED;
1402-260KNOTS;INDICATOR AIR SPEED;
1402B20;VACUM PUMP;
14030-2008NU;GALLEY ASY;
141111;SLIDE RESERVOIR;
141112;SLIDE RESERVOIR;
141141;PILOT SEAT ASSY;
141142;COPILOT SEAT ASSY;
141150;RUDDER AUXILIARY PCU;
1411KMBCP1;WARNING SWITCH;
142225;UNIT AUDIO CONTROL;
1426-1AE-B1;INDICATOR AIR SPEED;
1426-1Z-A1;INDICATOR AIR SPEED;
1426-29D-B17;INDICATOR AIR SPEED;
1426-47B-B17;INDICATOR AIR SPEED;
143150;MASKER OXYGEN REGULATOR;
143210;RAIN RAPELL TIME;
14350-001;LAVATORY ASSEMBLY;
144-155-000-301;SENSOR ENGINE VIBRATION;
144040;MANIFOLD AT FUELING;
144213-010-01;PUMP-BOOSTER;
144805-15;TOILET PUMP;
1452-1;ELECTRONIC CHIME;
145250;PRECOOLER;
1452A000;VALVE-DISCHARGE;
1453PGCP1-15;SWITCH FUEL LOW;
14602-1J-B1;ARTIFISIAL HORISON INDICATOR;
14608-13A1;ARTIFICIAL HORISON INDICATOR;
14608-1AHB1;INDICATOR GYRO HORIZON;
14608-1AN-B1;ARTIFISIAL HORISON INDICATOR;
14608-1AP-B1;ARTIFICIAL HORISON INDICATOR;
146435;MANUAL SHUTOFF VALVE;
146582;GALLEY OVEN;
146R100;FUEL PUMP;
14800-10;TRANSCEIVER VHF NAV;
14800-8A;TRANSCEIVER VHF NAV;
149020;APU FUEL PUMP;
149200;CONSTAN SPEED DRIVE;
14950-01-02;ADI;
1497019;SYNCHRO ASSY;
1499-39A;HYDROLOCK;
149LA6;DC AMMETER;
149LV11;AC VOLT METER;
149LV8;DC VOLT METER;
14RF-21;PROPELLER ASSY;
14RF-21/782750-5;UNKNOWN-43;
14RF21/782750-5;UNKNOWN-42;
150;VALVE-EMERGENCY VENT;
1501420;VALVE SHUTTLE;
150235;REGULATOR PRESSURE REDUCING;
1502B;METALIC TDR TST;
150680;ENGINE APU FIREXT;
150690;UNIT SWITCHING;
150800;MAIN LANDING GEAR SIDE STRUT;
150810;MAIN LANDING GEAR SIDE STRUT;
150820;UNIT RUDDER POWER;
150830;AILERON & ELEVATOR PCU;
150870;ANTI SKID CONTROL VALVE;
150880;AUXILIARY VERTICAL GYRO;
150930;AUDIO ACCESSORY BOX;
150940;ACCESSORIES UNIT FLIGHT INSTR;
150950;STANDBY HORIZON;
150T36-1;SWITCH THERMO;
150T36-2;SWITCH THERMO;
150U-SERIESLX50;CONNECTOR FEMALE;
150V6-2111MT;DOUBLE SEAT PAX. RIGHT HAND;
150V6-2112MT;DOUBLE SEAT PAX. LEFT HAND;
150V6-2131MT;DOUBLE SEAT PAX RIGHT HAND;
150V6-2132MT;DOUBLE SEAT PAX LEFT HAND;
150V6-MZ;Single Seat;
150V62131MT;DOUBLE SEAT ASSY;
151-00-000-04T;Triple Seat;
151-00-000-19T;Triple Seat;
151-03;TRIPLE SEAT ASSY LEFT HAND;
151-04;TRIPLE SEAT ASSY RIGHT HAND;
151-06;DOUBLE SEAT;
151-103;Tripple  Seat;
151-11;Tripple  Seat;
151-21;DOUBLE SEAT;
1510-1-1;UNIT-INTERPHONE;
151105001;VALVE SHUT OFF;
151160;RATIO CHANGER ASSY;
151180;MODULE STALL WARNING;
15135-001-017;PUMP PISTON;
15151-001-001;OIL RESERVOIR ASSY;
1518-16A;INVERTER-ROTARY;
1518-1H;MAIN INVERTER;
1518-1J;INVERTER MAIN;
1518-8C;INVERTER MAIN;
1518-8E;INVERTER MAIN;
152050-5-1;COOLER OIL APU;
1521-03;AC ADAPTER;
1527-02T;GPS ANTENNA;
152B206;INDICATOR OIL TEMPERATURE;
152BL801C;INDICATOR TEMPERATURE;
152BL802A;EGT INDICATOR;
152BL802B;EGT INDICATOR;
152BL803A;EGT. INDICATOR;
1530-003;VALVE SOLENOID;
1532-3;VALVE-DISTR/OUTBDONL;
1532-3A;DISTRIBUTOR VALVE;
1532-3B;DISTRIBUTOR VALVE;
1532-3C;VALVE DISTRIBUTOR;
15324-11;VALVE;
15328;VALVE;
1539-11B;UNIT GENERATOR CONTROL;
1539-12A;UNIT GENERATOR CONTROL;
1539-12B;UNIT GENERATOR CONTROL;
1552-002-9;AIR PRESSURE REGULATOR;
155665-3-2;FUEL HEAT VALVE;
155665-3-3;FUEL HEAT VALVE;
155800-02;WEIGHING KIT;
155800-02C5-7C4;WEIGHING EQUIP ELECT;
15600-501;FLIGHT DATA RECORDER;
156068;MODULE HYDRAULIC PUMP;
15611-167;ESCAPE SLIDE AFT;
15611-73;ESCAPE SLIDE AFT;
15611-76;ESCAPE SLIDE AFT;
156120-2-1;FUEL FEATHER;
156120-2-3;COOLER;
156210-1-1;APU FUEL HEATER;
15625;ENCODING TRIP&DATE;
157745;MODULE GROUND SERVICE;
157770-01-01;IND TAT/EPRL SYSTEM;
157771-02-01;TAT/EPRL SYSTEM COMPUTER;
157PG;SWITCH PRESS WARNING;
158000-104;ACTUATOR AUTOPILOT;
158300-101;A/P ACT AILERON;
158410-3;OIL COOLER;
158619;HYDRAULIC MODULE NOSE LANDING GEAR;
15900-221;CABIN TRIPLE INDICATOR;
15900-405-3;UNIT ATC CONTROL;
159001-10;ATC TRANSPONDER;
159540-1-1;THERMOSTAT;
16/11/02;TEST CHAMBER ALT;
1600;REGULATOR-OXYGEN;
16006-001;TOILET PUMP;
160148-1;VALVE OIL TEMP.CONTR;
160230;COMPASS COUPLER;
160366-1;COLLER OIL APU;
1604270;SAFETY VALVE;
1608555;VALVE MAIN TANK OVERFLOW;
1608565;OVERFLOW VALVE;
160990;TRANSMITTER FLAP POSITION;
161120;FUEL LOW PRESS SWITCH;
161260;BOX ASSY CREW OXYGENT;
161320;AIR PRESSURE REGULATOR;
161330;WATER QUANTITY TRANSMITER;
161340;INDICATOR WATER QUANTITY;
161680;PRESSURE FUELING SOLENOID VALVE;
161940;GLIDE SLOPE ANTENNA;
1623-5A;PROTECTOR OVERVOLT;
1623-5B;PROTECTOR OVERVOLT;
162430;INDICATOR LIGHT DIMMING;
162530;FUEL LOW PRESSURE SWITCH;
162B243;INDICATOR OIL TEMPERATURE;
162B42;INDICATOR AIR TEMPERATURE;
162B43;INDICATOR OIL TEMPERATURE;
162B48;INDICATOR AIR TEMPERATURE;
162BL505;CABIN TEMPERATUR INDICATOR;
162BL704C;INDICATOR ENGINE OIL TEMPERATUR;
162BL704D;INDICATOR ENGINE OIL TEMPERATUR;
162BL801;FUEL TEMP INDICATOR;
162BL802;FUEL TEMPERATUR INDICATOR;
162BL802A;FUEL TEMPERATUR INDICATOR;
162BL803A;Oil Temp Indicator;
162BL903;CABIN TEMPERATUR INDICATOR;
162BL907;TAT EPR LIMIT INDICATOR;
162D1;FD CONTROL UNIT;
162LCD607;FEED TEMPERATURE INDICTOR;
163;VALVE CHECK;
163356-88-01;DATA COMPUTER;
163356-89-01;COMPUTER PERFORMANCE DATA;
163393-01-01;CDU;
163393-02-01;UNIT PDC CONTROL DISPLAY;
163393-04-01;UNIT PDC CONTROL DISPLY;
1634-1AG-C1-1;INDICATOR RATE OF CLIMB;
1634-1AL-C1-1;RATE OF CLIMB;
1634-4P-D1-1;INDICATOR RATE OF CLIMB;
1634-4PD1BAQ;INDICATOR RATE OF CLIMB;
1634-4R-D1-1;INDICATOR RATE OF CLIMB;
1634-6AG-C61;RATE OF CLIMB INDIOCATOR;
1636-6A-B1;INDICATOR RATE OF CLIMB;
163B103A;FUEL QUANTITY INDICATOR;
163B103B;INDICATOR OIL TEMPERATURE;
164-1;PRESS GAUGE INDICATOR;
16432;VARIABLE TRANSFORMER;
16444;TRANSFORMER;
164500;POSITION TRANSMITTER;
164530;BRAKE SHUTTLE VALVE;
164580;LEG MAIN LANDING GEAR RH;
164590;LEG MAIN LANDING GEAR LH;
164880;FUSE HYDRAULIC BRAKE;
1650E615;MLG BALL SCREW;
1651;VALVE PRESSURE RELIEF;
165170;SHAKER CONTROL MOTOR;
165650;PHASE SENSING RELAY;
165900;UNIT WINDOW HEAT CONTROL;
165920;TOILET FLUSHING;
165930;TOILET FLUSHING;
165940;TOILET FLUSHING;
1667;VALVE BLEED DUCT;
167-5;LIFT DETECTOR;
167140;PUBL ADDR AMPLIFIER;
1671PG;SWITCH PRESSURE;
167390;CURRENT TRANSFORMER;
167410;INDICATOR HYDRAULIC PRESSURE;
167420;HYDRAULIC BRAKE PRESSURE IND;
167500;GENERATOR AC;
167520;VERTICAL GYRO;
167550;DIRECTIONAL GYROSCOPE INDICATOR;
167550-01-01;CDU;
167700;INDICATOR FLAP POSITION;
167910;COMPENSATOR UNIT;
167920;FUEL TANK UNIT;
167930;FUEL TANK UNIT;
167940;FUEL TANK UNIT;
167950;FUEL TANK UNIT;
167960;FUEL TANK UNIT;
167970;FUEL TANK UNIT;
167980;FUEL TANK UNIT;
167990;FUEL TANK UNIT;
168-2;BELL CREW;
1680-4UA2;INDICATOR RATE OF CLIMB;
168001-20;UNIT VHF NAV CONTROL;
168010;FUEL TANK UNIT;
168020;FUEL TANK UNIT;
168030;FUEL TANK UNIT;
168090;AUTOMATIC SPEED BRAKE;
168100;MAIN ELECTRICAL STABILIZER TRIM;
168110;VOR ANTENNA;
168150;FUEL QUANTITY INDICATOR;
168300;TRANSMITTER HYDRAULIC PRESSURE;
168310;FUEL TEMPERATUR INDICATOR;
168430;ENGINE PRESSURE RATIO LIMIT INDICATION;
168450;UNIT GENERATOR CONTROL;
168460;BUS PROTECTION PANEL;
168540;STATIC PROBE PITOT;
169001-10;VHF COMM CONTROL BOX;
169060;METERING PIN MAIN LANDING GEAR;
169400;CRIMPING TOOL;
169404;DIE SET;
1697;TEST CHAMBER RATE;
169790;POWER SYSTEM TEST MODULE;
1697EA;SPEED BRAKE CONTROL VALVE;
17-53-3AD;TACHOMETER TESTER;
17-95-1;STATIC INVERTER;
17000-026;TOILET ASSY;
17000-102;FLUSHING MOTOR;
17000-382;FLUSHING MOTOR;
170000;EXCHANGR-PRMARY HEAT;
170001;TOGGLE SHUT OF VALVE;
170010;HEAT EXCHARGER;
170020;LIGHT ANTI COLLISION;
170022;VALVE;
1701-000-0860;OUTER WING;
1701-13;VALVE RELIEF;
170130;EGT INDICATOR;
170190;GENERATOR ALERTER;
1702-000-0885;WING OUTER;
170200;FLIGHT DATA RECORDER;
170210;ACCELEROMETER;
1702294;TORQ.WRENCH 0-50 LBS;
1703081;TORQ WRENCH 0-600LBS;
170480;UNIT ANTI SKID CONTROL;
170490;ANTI SKID WHEEL TRANS;
170540;DC VOLTMETER;
170550;FREQUENCY METER;
170560;METER AC AMPLIFIER;
170570;DC AMP METER;
170BC101-3;BATTERY CHARGER;
171001-20;UNIT VHF CONTROL;
171010;OXYGEN MASKER;
1711576-2;RADAR VALVE GUIDE;
171230;OXYGENT PRESSURE TRANSDUCR;
171497-05-01;FMC;
171630;ALT FLAP MOTOR;
171910;PRESSURE TRANSMITER AIR FLOW;
171920;PITOT TUBE;
171970;LIGHT ASSY LANDING;
171BS101-1;EMERGENCY POWER UNIT;
171BS101M;EMERGENCY POWER UNIT;
17200-382;MOTOR PUMP;
172001;RADIO MASTER CONTROL;
172010;AC VOLTMETER;
172090;MAGNETIC STAND BY COMPAS;
172100;TOTAL AIR TEMPERATUR PROBE;
172110;PAX OXYGENT PRESSURE IND;
172120;OXYGENT PRESSURE INDICATOR;
172170-01;PRESSURE REGULATOR;
1722-2AK-B2;TURN AND BANK IND;
172300;OXYGEN MASKER;
172302;SMOKE MASK;
172370;BATTERY CHARGER;
172400;TRANFORMER RECTIFIER UNIT;
172625-6;Anti Icing Valve;
172625-7;Anti Icing Valve;
173-1010-505;ENGINE REVERSER ASSY;
173-1010-507;THRUST REVERSER;
173-1010-509;ENGINE REVERSER ASSY;
173-1010-511;ENGINE REVERSER ASSY;
173-1010-513;THRUST REVERSER;
173-1010-528;THRUST REVERSER;
173-1021-1;DOOR LOCK;
173-1026-2;THRUST REVERSER;
173-1044-1;HOUSING ASSY ACTUATOR;
1732945;FILTER ASSY-A.P.U.;
1732945-01;FILTER ASSY-A.P.U.;
1734-025-403;PANEL ASSY-AIL  TRIM;
1735-025-403;PANEL ASSY-AIL  TRIM;
1735-625-002;PANEL ASSY-AIL  TRIM;
173640;BATTERY UNIT;
173645;BATTERY UNIT;
173660;PORTABLE INSTRUMENT RACK;
174115-01;OXYGEN CREW MASK;
175100;RECEIVER ADF;
175440;HORIZONTAL SITUATION INDICATOR;
176030;SENSOR STALL WARNING;
176122-64;CREW OXYGEN BOTTLE;
176180;APU FUEL SOV VALVE;
176201-50;OXYGENT BOTTLE;
176225;CREW OXYGEN BOTTLE;
176360;VALVE;
1763H1;FILTER-RETURN LINE SYSEM 1;
176960-13;PORTABLE OXIGEN BOTTLE;
176965SCL;OXYGEN BOTTLE;
177-184;CALIBRATION 1.00010 INCH;
177-185;CALIBRATION 1.39960 INCH;
177-186;CALIBRATION 1.80000 INCH;
177090;SELCAL DECODER DUAL;
177220;ATC TRANSFONDER;
17723-0;FLUX VALVE;
177250;ASPIRATED TAT SENSOR;
177410;INSTRUMENT CONTROL DISPLAY;
177420;INS MODE SELECTOR UNIT;
177555;INERTIAL NAVIGATION UNIT;
1777214-603;INDICATOR RADIO MAGNETIC;
1778686-655;IND-GYROSYN COMPASS;
177M-6A;DYNAMIC BALANCE;
177M-6C;DYNAMIC BALANCE;
1780607-1;DIRECT COMPASS INDICATOR;
178160;STATIC INVERTER;
178260;BATTERY;
1783180-122;RACK-COMPASS;
1783867-1;SERVO AMPLIFIER;
1783867-11;AMPLIFIER SERVO;
1783867-1TKS;SERVO AMPLIFIER;
1783867-3;SERVO AMPLIFIER;
1784460;INDICATOR RADIO MAGNETIC;
1784460-655;INDICATOR GYRO COMPASS;
1784460-656;INDICATOR GYRO COMPASS;
179040;COMPASS CONTROLLER;
1795H1;FILTER-RETURN LINE SYSTEM 2;
179832-1-1;EXCHANGER HEAT;
17M800-00;D F D R;
17M800-251;FLIGHT DATA RECORDER;
17M800-261;DFDR;
18-1738-1;TRANSMISSION FLAP;
18-1738-5;TRANSMISSION FLAP;
18-1738-52;TRANSMITTER FLAP POSITION;
18-1738-9;FLAP POS & STALL;
18-1739-2;TRANSMISSION FLAP;
180200;MODULATING VALVE;
18028G-01;COMM.CORD ASSY KIT;
180680;HYDRAULIC SOLENOID VALVE;
180860;PARKING BRAKE SOLENOID VALVE;
180910;SPEED BRAKE CONTROL VALVE;
180920;VALVE SHUT OFF;
180A;LIFT DETECTOR;
181060;BYPASS SELECTOR HYDRAULIC;
1813701;UNKNOWN-08;
181530;FUEL BOOSTER PUMP;
181610;ELECTRICAL PNEUMATIC CONTROLER;
181620;PNEUMATIC CONTROL UNIT;
181990;VALVE THERMOSTAT;
181PGSB;TRANSMITTER OIL PRESSURE;
182040;PORTABLE OXYGENT BOTTLE;
1821-1-1;DC CONVERTER;
182130;OXYGEN PORTABLE PASSANGER;
182140;OXYGEN BOTTLE;
1823-4A;STANDBY COMPASS INDICATOR;
182350-3;WATER SEPERATOR;
182350-5;WATER SEPARATOR;
18235701;NITROGEN PRESSURE INDICATOR;
182400-1-1;PRECOOLER;
182500;CONTAINER FIREXT APU;
18280G01;GROUND HEAD SET;
182820-2;EXCHANGER HEAT;
1829;INDICATOR TEMPERATURE;
182936;OXYGEN PRESSURE INDICATOR;
182972;PASSANGER OXYGENT PRESSURE IND;
183010-1-1;WATER SEPARATOR;
183010-2;WATER SEPARATOR;
183010-3;WATER SEPARATOR;
1831;AMPERE METER;
1831-11H;DC VOLTMETER INDICATOR;
1831-1H;AMPERE METER INDICATOR;
1831-305;HERTZ METER INDICATOR;
1831-6H;DC AMP. METER INDIATOR;
183150;PUMP HAND FILL;
183250;VALVE PRESSURE RELIEF;
1833-13A;AC AMPERE METER INDICATOR;
1833-26H;UNIT AMPERE METER POWER;
183590;CHECK VALVE;
183800;TOILET PUMP;
183910;BLEED AIR THERMOSTAT;
183950;BLEED AIR PRESS REGULATOR;
1840;OUT PUT POWER METER;
184000;AIR SHUTLE OF VALVE;
184030;ACTUATOR NLG LOCK;
184040;ACTUATOR NLG;
184050;NOSE LANDING GEAR STEERING ACT;
184060;NOSE LANDING GEAR TRANSFER CYLINDER;
184190;FLIGHT SPOILER ACT;
184220;SPOILER MIXER ASSY;
184230;BRAKE METERING VALVE;
184260;FLAP DRIVE GEAR BOX;
184270;FLAP DRIVE GEAR BOX;
184280;FLAP DRIVE ANGLE GEAR BOX;
184290;FLAP DRIVE ANGLE GEAR BOX;
184300;ACTUATOR LEADING EDGE FLAP;
184310;ACTUATOR LEADING EDGE SLAT;
184390;RUDER ELEVATOR FEEL COMP;
184410;RUDDER AUXILIARY POWER CONTROL UNIT;
184430;LNADING GEAR SELECTOR VALVE;
184440;STEERING CONTROL VLV;
184450;VALVE LEADING EDGE CONTROL;
184460;VALVE SHUT OFF;
184500;WING TAIL VALVE;
184510;PRECOOLER REGULATOR;
184590;RUDDER CENTERING UNIT;
184600;BYPASS VALVE;
184640;ACTUATOR RUDDER TRIM;
184660;ACCUMULATOR BRAKE;
184710;ACTUATOR MLG UPLOCK;
184720;ACTUATOR MLG UPLOCK;
1848-00-0005;UNKNOWN-44;
1848-00-0005REVA;EHST-PSU;
184810;BRAKE FEEL ACTUATOR;
184860;PORTABLE FIREXT;
185-137-10;TRIM POS INDICATOR;
185454;MAIN LANDING GEAR INNER CYLINDER;
185456;TREALING EDGE FLAP DRIVE POWER UNIT;
185457;STABILIZER TRIM BRAKE ASSY;
186435;MAGNAFLUX CALIBRATION;
187670;PUMP HYDRAULIC EDP A SYSTEM;
18826-003;A/C BATTERY;
188263;BATTERY AIRCRAFT;
18827-0;JUNCTION BOX;
188790-001;JACK SCREW;
1888H000;MODULATOR UNIT;
18900-1A;STABILIZER GYRO;
189739;JACK SCREW;
190185-1;SPINNER;
190700;MARKER BEACON RECEIVER;
190CZ01Y1;RELAY;
1910-1TE;TEST BOX-AUTO PILOT;
19101-0;ALTITUDE CONTROLLER;
1911-01;TIMER PROPELLER;
1912;DIGITAL COUNTER;
